Date,Price,Open,High,Low,Vol.,Change %,LogReturn
2006-11-15,1504.61,"1,498.75","1,509.14","1,496.84",,0.39%,0.003915645589786899
2006-11-16,1519.01,"1,504.65","1,521.00","1,498.08",,0.96%,0.009525078463814365
2006-11-17,1500.11,"1,519.00","1,519.01","1,485.55",,-1.24%,-0.01252036811769863
2006-11-20,1490.58,"1,500.13","1,505.83","1,485.94",,-0.64%,-0.006373132793103913
2006-11-21,1509.87,"1,490.63","1,513.00","1,490.58",,1.29%,0.012858248445774323
2006-11-22,1502.53,"1,509.88","1,521.81","1,501.04",,-0.49%,-0.004873200455387514
2006-11-23,1516.67,"1,502.87","1,518.82","1,502.53",,0.94%,0.009366788144509038
2006-11-24,1518.06,"1,516.67","1,521.73","1,508.74",,0.09%,0.0009160617894862096
2006-11-27,1518.79,"1,518.06","1,529.48","1,516.44",,0.05%,0.00048076132443853746
2006-11-28,1521.11,"1,518.79","1,521.11","1,505.81",,0.15%,0.0015263662952247103
2006-11-29,1546.95,"1,521.11","1,547.51","1,521.11",,1.70%,0.016844918944369392
2006-11-30,1550.58,"1,546.97","1,558.83","1,545.15",,0.23%,0.0023438040385459274
2006-12-01,1550.04,"1,550.70","1,565.52","1,546.42",,-0.03%,-0.0003483174368091686
2006-12-04,1564.14,"1,550.06","1,565.00","1,550.04",,0.91%,0.0090554151336833
2006-12-05,1580.94,"1,564.14","1,589.53","1,564.13",,1.07%,0.010683454659583138
2006-12-06,1602.42,"1,581.00","1,603.85","1,580.94",,1.36%,0.01349537972661023
2006-12-07,1607.1,"1,602.36","1,616.08","1,595.47",,0.29%,0.002916326003223416
2006-12-08,1613.27,"1,607.14","1,617.74","1,599.82",,0.38%,0.0038318625186515094
2006-12-11,1611.67,"1,613.27","1,627.15","1,597.37",,-0.10%,-0.000992266604202872
2006-12-12,1608.44,"1,611.67","1,623.65","1,605.27",,-0.20%,-0.0020061433201294956
2006-12-13,1599.74,"1,608.44","1,610.69","1,569.53",,-0.54%,-0.00542364912602644
2006-12-14,1614.09,"1,599.80","1,615.03","1,599.74",,0.90%,0.008930214333714333
2006-12-15,1627.69,"1,614.38","1,630.08","1,614.09",,0.84%,0.008390501383286376
2006-12-18,1631.5,"1,627.69","1,633.72","1,622.21",,0.23%,0.0023380052930576083
2006-12-19,1604.19,"1,631.47","1,631.50","1,582.79",,-1.67%,-0.016880880756683977
2006-12-20,1625.16,"1,604.24","1,631.03","1,604.19",,1.31%,0.012987316178589068
2006-12-21,1629.82,"1,625.16","1,630.07","1,614.60",,0.29%,0.0028633067998944306
2006-12-22,1619.47,"1,629.85","1,635.96","1,617.76",,-0.64%,-0.006370644051241858
2006-12-25,1614.41,"1,619.47","1,623.31","1,608.99",,-0.31%,-0.0031293703720383474
2006-12-26,1615.21,"1,614.42","1,620.30","1,610.36",,0.05%,0.0004954143313221424
2006-12-27,1642.91,"1,615.17","1,643.25","1,611.46",,1.71%,0.0170040805282856
2006-12-28,1677.16,"1,642.90","1,684.31","1,642.90",,2.08%,0.020632827048109613
2006-12-29,1693.47,"1,677.16","1,698.44","1,677.16",,0.97%,0.009677791569454508
2007-01-09,1571.93,"1,692.14","1,693.47","1,567.69",,-7.18%,-0.0744755145734581
2007-01-10,1569.83,"1,571.93","1,580.65","1,528.85",,-0.13%,-0.0013368305107617844
2007-01-11,1599.67,"1,569.64","1,608.19","1,556.53",,1.90%,0.01883002473056971
2007-01-12,1591.47,"1,599.57","1,602.85","1,581.30",,-0.51%,-0.0051392405523110665
2007-01-15,1650.83,"1,591.67","1,652.93","1,591.47",,3.73%,0.036620074317221134
2007-01-16,1641.31,"1,650.83","1,680.41","1,636.15",,-0.58%,-0.005783488269625721
2007-01-17,1610.76,"1,641.30","1,655.15","1,597.21",,-1.86%,-0.018788586163155787
2007-01-18,1607.54,"1,610.76","1,647.88","1,605.36",,-0.20%,-0.0020010571261027395
2007-01-19,1617.09,"1,607.54","1,617.43","1,595.60",,0.59%,0.00592317749386783
2007-01-22,1654.65,"1,617.09","1,655.56","1,617.09",,2.32%,0.02296126842819027
2007-01-23,1664.18,"1,654.64","1,666.30","1,643.39",,0.58%,0.0057430035242911565
2007-01-24,1662.28,"1,664.18","1,690.32","1,658.48",,-0.11%,-0.0011423556613465635
2007-01-25,1681.46,"1,662.30","1,695.50","1,662.28",,1.15%,0.011472309666663402
2007-01-26,1669.82,"1,681.27","1,681.46","1,664.93",,-0.69%,-0.0069466274426048125
2007-01-29,1641.98,"1,669.82","1,685.03","1,640.44",,-1.67%,-0.016813005500276264
2007-01-30,1645.02,"1,641.97","1,645.54","1,606.44",,0.19%,0.0018497115100474077
2007-01-31,1656.94,"1,645.03","1,668.30","1,645.02",,0.72%,0.007219985572584433
2007-02-01,1702.85,"1,656.95","1,707.47","1,656.94",,2.77%,0.027330790171498018
2007-02-02,1701.26,"1,702.85","1,712.21","1,682.19",,-0.09%,-0.0009341649450974467
2007-02-05,1713.63,"1,701.26","1,714.15","1,698.68",,0.73%,0.007244774563779737
2007-02-06,1730.73,"1,713.63","1,735.82","1,708.00",,1.00%,0.009929357264375662
2007-02-07,1724.34,"1,730.73","1,738.89","1,714.59",,-0.37%,-0.003698916250989718
2007-02-08,1679.79,"1,724.33","1,724.39","1,678.70",,-2.58%,-0.02617558297227209
2007-02-09,1695.24,"1,679.76","1,708.25","1,679.76",,0.92%,0.009155538127419696
2007-02-12,1639.61,"1,695.21","1,695.24","1,639.47",,-3.28%,-0.03336591505144144
2007-02-13,1678.88,"1,639.61","1,679.03","1,618.92",,2.40%,0.02366849574946921
2007-02-14,1690.97,"1,678.88","1,693.91","1,676.80",,0.72%,0.007175424349938738
2007-02-15,1690.84,"1,690.97","1,707.57","1,685.40",,-0.01%,-7.688190647265156e-05
2007-02-16,1694.26,"1,690.85","1,698.35","1,676.59",,0.20%,0.0020206204623961677
2007-02-19,1696.59,"1,694.26","1,713.16","1,694.25",,0.14%,0.0013742868995771196
2007-02-20,1682.48,"1,696.59","1,702.97","1,682.34",,-0.83%,-0.008351458839617461
2007-02-21,1697.21,"1,682.48","1,703.14","1,682.48",,0.88%,0.008716830992895525
2007-02-22,1728.44,"1,697.98","1,729.13","1,697.21",,1.84%,0.018233541212690354
2007-02-26,1754.75,"1,728.44","1,756.85","1,728.44",,1.52%,0.015107129029522352
2007-02-27,1682.12,"1,754.74","1,754.75","1,672.74",,-4.14%,-0.04227149398394837
2007-02-28,1655.25,"1,682.00","1,682.12","1,608.85",,-1.60%,-0.016102847821627093
2007-03-01,1583.28,"1,655.23","1,673.11","1,553.01",,-4.35%,-0.04445341022223034
2007-03-02,1591.32,"1,583.33","1,608.68","1,566.48",,0.51%,0.005065215894782795
2007-03-05,1538.98,"1,591.23","1,591.32","1,484.69",,-3.29%,-0.033444001174662244
2007-03-06,1561.93,"1,539.00","1,571.17","1,538.98",,1.49%,0.014802376752004132
2007-03-07,1565.39,"1,561.95","1,583.64","1,548.88",,0.22%,0.0022127581518783775
2007-03-09,1609.71,"1,566.39","1,625.68","1,565.39",,2.83%,0.027919044323861875
2007-03-12,1608.94,"1,609.71","1,635.41","1,599.41",,-0.05%,-0.00047846147589169607
2007-03-13,1614.61,"1,608.95","1,630.77","1,596.39",,0.35%,0.0035178643714915974
2007-03-14,1569.87,"1,610.88","1,614.61","1,528.54",,-2.77%,-0.02810062805992706
2007-03-15,1603.15,"1,569.87","1,609.95","1,569.87",,2.12%,0.020977630413188397
2007-03-16,1609.8,"1,603.14","1,622.49","1,598.78",,0.41%,0.004139503880182226
2007-03-19,1647.64,"1,609.80","1,647.79","1,609.80",,2.35%,0.02323401334490776
2007-03-20,1629.52,"1,647.68","1,657.21","1,617.24",,-1.10%,-0.01105846809865612
2007-03-21,1646.07,"1,629.52","1,650.58","1,629.09",,1.02%,0.010105135765872086
2007-03-22,1680.09,"1,646.08","1,688.90","1,646.07",,2.07%,0.02045673471922114
2007-03-23,1701.93,"1,680.09","1,703.58","1,671.60",,1.30%,0.012915537811951934
2007-03-26,1701.02,"1,701.96","1,713.40","1,697.75",,-0.05%,-0.0005348300866551728
2007-03-27,1681.06,"1,700.92","1,702.85","1,675.97",,-1.17%,-0.011803524304783646
2007-03-28,1696.58,"1,681.06","1,707.16","1,679.17",,0.92%,0.009189913210213417
2007-03-29,1717.81,"1,696.59","1,718.00","1,696.21",,1.25%,0.012435763692939666
2007-03-30,1698.08,"1,717.82","1,730.36","1,690.49",,-1.15%,-0.01155202270113221
2007-04-02,1695.52,"1,698.09","1,698.29","1,679.87",,-0.15%,-0.0015087225869864639
2007-04-03,1700.16,"1,695.53","1,705.77","1,685.54",,0.27%,0.0027328858360525965
2007-04-04,1702.17,"1,700.16","1,715.82","1,700.07",,0.12%,0.001181543374003921
2007-04-05,1718.48,"1,702.17","1,720.98","1,702.17",,0.96%,0.009536271529138806
2007-04-06,1727.37,"1,718.48","1,727.54","1,718.48",,0.52%,0.005159841388284709
2007-04-09,1752.65,"1,727.37","1,758.91","1,727.37",,1.46%,0.01452890770336418
2007-04-10,1757.97,"1,752.65","1,761.77","1,734.19",,0.30%,0.003030805995729615
2007-04-11,1754.91,"1,758.01","1,765.95","1,752.09",,-0.17%,-0.0017421607193849257
2007-04-12,1734.17,"1,754.91","1,754.93","1,730.15",,-1.18%,-0.011888660783071162
2007-04-13,1770.23,"1,734.19","1,772.78","1,734.17",,2.08%,0.020580568878130374
2007-04-16,1777.84,"1,770.25","1,780.54","1,760.51",,0.43%,0.004289662644439177
2007-04-17,1754.64,"1,777.84","1,777.84","1,742.93",,-1.30%,-0.013135436620042958
2007-04-18,1726.26,"1,754.60","1,759.44","1,726.26",,-1.62%,-0.016306489042754235
2007-04-19,1692.05,"1,726.17","1,726.26","1,671.57",,-1.98%,-0.020016407053441418
2007-04-20,1743.34,"1,692.32","1,743.97","1,692.05",,3.03%,0.029862001918350565
2007-04-23,1741.22,"1,743.38","1,758.10","1,738.26",,-0.12%,-0.0012167965318843049
2007-04-24,1732.83,"1,741.22","1,751.45","1,714.74",,-0.48%,-0.004830106827192822
2007-04-25,1741.45,"1,732.77","1,744.28","1,714.05",,0.50%,0.004962189396218484
2007-04-26,1726.12,"1,741.46","1,757.63","1,723.60",,-0.88%,-0.008841984372744319
2007-04-27,1678.27,"1,726.12","1,729.03","1,668.65",,-2.77%,-0.028112614216240988
2007-05-02,1679.18,"1,697.28","1,698.43","1,676.49",,0.05%,0.0005420780784723147
2007-05-03,1693.73,"1,679.19","1,701.29","1,679.18",,0.87%,0.00862761843825972
2007-05-04,1698.33,"1,693.73","1,705.12","1,691.56",,0.27%,0.002712217838038019
2007-05-07,1697.67,"1,698.33","1,707.23","1,694.36",,-0.04%,-0.0003886925843989254
2007-05-08,1684.11,"1,697.67","1,702.67","1,681.29",,-0.80%,-0.008019488359799294
2007-05-10,1664.89,"1,684.11","1,704.49","1,659.08",,-1.14%,-0.011478179168033802
2007-05-11,1625.69,"1,664.89","1,664.89","1,621.04",,-2.35%,-0.023826714141167677
2007-05-14,1632.46,"1,625.85","1,649.71","1,606.33",,0.42%,0.0041557385284578165
2007-05-15,1605.46,"1,632.44","1,632.46","1,600.53",,-1.65%,-0.016677759691006825
2007-05-16,1635.36,"1,605.51","1,635.98","1,603.04",,1.86%,0.018452643718463342
2007-05-17,1618.91,"1,635.36","1,648.96","1,616.07",,-1.01%,-0.010109880318595261
2007-05-18,1645.72,"1,619.13","1,648.09","1,618.91",,1.66%,0.016424895148592144
2007-05-21,1651.34,"1,645.96","1,662.25","1,645.53",,0.34%,0.0034091011039865267
2007-05-22,1645.86,"1,651.34","1,657.95","1,633.98",,-0.33%,-0.003324035573096036
2007-05-23,1597.42,"1,645.83","1,645.86","1,595.00",,-2.94%,-0.029873216191182224
2007-05-24,1578.57,"1,596.18","1,597.42","1,543.81",,-1.18%,-0.01187045383767076
2007-05-25,1581.51,"1,578.50","1,591.00","1,555.38",,0.19%,0.001860712923882822
2007-05-28,1560.83,"1,581.51","1,595.63","1,547.43",,-1.31%,-0.013162355800148696
2007-05-29,1524.79,"1,560.82","1,574.51","1,518.30",,-2.31%,-0.023361035395248173
2007-05-30,1516.09,"1,524.42","1,524.79","1,485.66",,-0.57%,-0.005722043446488161
2007-05-31,1570.34,"1,516.10","1,570.83","1,516.09",,3.58%,0.035157504211267246
2007-06-01,1619.89,"1,570.41","1,621.49","1,555.67",,3.16%,0.031066089280403223
2007-06-04,1611.81,"1,619.89","1,624.54","1,597.73",,-0.50%,-0.005000474571601347
2007-06-05,1615.31,"1,611.81","1,632.14","1,611.81",,0.22%,0.002169117586152617
2007-06-06,1607.94,"1,615.35","1,628.88","1,596.98",,-0.46%,-0.004573032091107463
2007-06-07,1587.93,"1,607.91","1,615.10","1,585.90",,-1.24%,-0.01252257537894377
2007-06-08,1587.66,"1,587.93","1,594.41","1,566.32",,-0.02%,-0.00017004714125599534
2007-06-13,1610.83,"1,594.03","1,611.73","1,582.71",,1.46%,0.014488340000225466
2007-06-14,1662.71,"1,611.57","1,662.71","1,610.83",,3.22%,0.03169922725237717
2007-06-15,1672.29,"1,662.71","1,679.30","1,651.00",,0.58%,0.005745143238567219
2007-06-18,1682.22,"1,672.29","1,691.01","1,672.29",,0.59%,0.0059204050695023215
2007-06-19,1670.36,"1,682.22","1,692.65","1,665.78",,-0.71%,-0.00707517760893731
2007-06-20,1701.09,"1,670.37","1,703.53","1,670.36",,1.84%,0.018230050007636764
2007-06-21,1673.59,"1,700.95","1,701.09","1,671.76",,-1.62%,-0.016298202339735262
2007-06-22,1675.65,"1,673.61","1,686.13","1,667.98",,0.12%,0.0012301299756181166
2007-06-25,1654.93,"1,675.60","1,675.65","1,654.83",,-1.24%,-0.012442437840815454
2007-06-26,1672.68,"1,654.93","1,674.16","1,649.51",,1.07%,0.010668418685643812
2007-06-27,1654.89,"1,672.67","1,672.68","1,649.60",,-1.06%,-0.010692589184342714
2007-06-28,1669.28,"1,654.90","1,677.46","1,654.89",,0.87%,0.00865785437420652
2007-06-29,1665.96,"1,669.70","1,678.85","1,656.73",,-0.20%,-0.00199086188494792
2007-07-02,1682.69,"1,665.96","1,684.36","1,665.28",,1.00%,0.009992169500055246
2007-07-03,1705.49,"1,682.69","1,710.84","1,682.69",,1.35%,0.013458756123571997
2007-07-04,1702.04,"1,705.55","1,710.50","1,699.50",,-0.20%,-0.0020249278385491205
2007-07-05,1729.26,"1,702.20","1,733.78","1,702.04",,1.60%,0.015866039698022236
2007-07-06,1734.63,"1,729.26","1,736.07","1,718.97",,0.31%,0.0031005628366005656
2007-07-09,1753.75,"1,734.63","1,756.05","1,734.63",,1.10%,0.010962218262258279
2007-07-10,1723.3,"1,753.51","1,753.75","1,721.67",,-1.74%,-0.017515295129139363
2007-07-11,1737.63,"1,723.30","1,744.53","1,709.11",,0.83%,0.008281058496413524
2007-07-12,1787.79,"1,737.63","1,789.12","1,737.63",,2.89%,0.028458104387333268
2007-07-13,1791.55,"1,787.82","1,807.55","1,785.66",,0.21%,0.002100946757249248
2007-07-16,1792.99,"1,791.55","1,798.99","1,777.06",,0.08%,0.0008034504162117187
2007-07-17,1789.88,"1,792.98","1,792.99","1,764.96",,-0.17%,-0.0017360388633047316
2007-07-18,1767.64,"1,789.63","1,789.88","1,755.86",,-1.24%,-0.012503254926695934
2007-07-19,1799.74,"1,767.64","1,802.82","1,767.63",,1.82%,0.017996886451969847
2007-07-20,1791.6,"1,799.77","1,817.58","1,783.70",,-0.45%,-0.004533134673563244
2007-07-23,1807.28,"1,791.55","1,812.10","1,775.52",,0.88%,0.008713877215821833
2007-07-24,1766.92,"1,807.28","1,811.02","1,766.66",,-2.23%,-0.02258503473070429
2007-07-25,1780.62,"1,766.91","1,781.00","1,748.67",,0.78%,0.007723700427159686
2007-07-26,1724.28,"1,780.66","1,792.04","1,721.06",,-3.16%,-0.032152046216306705
2007-07-27,1703.01,"1,724.27","1,724.28","1,677.63",,-1.23%,-0.012412298393062527
2007-07-30,1702.63,"1,703.01","1,728.22","1,685.40",,-0.02%,-0.00022315923090928812
2007-07-31,1734.42,"1,702.63","1,737.08","1,702.63",,1.87%,0.018498949139011418
2007-08-01,1693.14,"1,734.41","1,734.42","1,677.77",,-2.38%,-0.024088270386342835
2007-08-02,1712.2,"1,693.14","1,712.88","1,693.14",,1.13%,0.011194300150572937
2007-08-03,1715.47,"1,712.37","1,728.94","1,706.22",,0.19%,0.0019080022242681121
2007-08-06,1689.42,"1,715.47","1,715.47","1,680.20",,-1.52%,-0.015301820786779576
2007-08-07,1692.1,"1,689.42","1,710.59","1,687.92",,0.16%,0.0015850863287069211
2007-08-08,1725.32,"1,692.13","1,725.56","1,692.10",,1.96%,0.01944217943291456
2007-08-09,1676.36,"1,725.32","1,736.66","1,670.48",,-2.84%,-0.028787764395030765
2007-08-10,1644.13,"1,676.32","1,676.36","1,626.17",,-1.92%,-0.019413407196845155
2007-08-13,1680.03,"1,644.14","1,681.68","1,644.13",,2.18%,0.021600281465105443
2007-08-14,1676.85,"1,680.02","1,684.32","1,666.22",,-0.19%,-0.0018946169962804655
2007-08-15,1639.68,"1,676.53","1,676.85","1,636.49",,-2.22%,-0.022415932556184247
2007-08-16,1599.39,"1,639.64","1,639.68","1,583.50",,-2.46%,-0.02487879429464567
2007-08-17,1637.81,"1,599.39","1,639.80","1,567.40",,2.40%,0.02373767703545137
2007-08-20,1621.98,"1,637.83","1,646.27","1,621.66",,-0.97%,-0.009712358425955206
2007-08-21,1606.62,"1,622.05","1,628.91","1,582.15",,-0.95%,-0.009515031831560768
2007-08-22,1632.99,"1,606.62","1,634.32","1,596.77",,1.64%,0.016280096941451324
2007-08-23,1634.06,"1,632.99","1,656.94","1,632.99",,0.07%,0.0006550251990373541
2007-08-24,1634.01,"1,633.63","1,642.04","1,614.84",,0.00%,-3.0599099776809275e-05
2007-08-27,1656.32,"1,634.01","1,662.51","1,634.01",,1.37%,0.013561157640109962
2007-08-28,1642.29,"1,656.32","1,657.06","1,639.76",,-0.85%,-0.008506664688888806
2007-08-29,1640.78,"1,642.28","1,642.29","1,617.61",,-0.09%,-0.0009198707956122285
2007-08-30,1641.06,"1,640.79","1,663.03","1,639.48",,0.02%,0.00017063598510555947
2007-08-31,1677.02,"1,641.06","1,681.20","1,641.06",,2.19%,0.021676034317555586
2007-09-03,1678.74,"1,677.02","1,686.31","1,669.14",,0.10%,0.0010251031960687856
2007-09-04,1663.23,"1,678.74","1,678.74","1,659.26",,-0.92%,-0.009282017107433892
2007-09-05,1654.0,"1,663.24","1,671.30","1,652.99",,-0.55%,-0.0055648983155299975
2007-09-06,1673.14,"1,654.06","1,676.54","1,654.00",,1.16%,0.011505503910411682
2007-09-07,1638.11,"1,673.13","1,673.17","1,633.82",,-2.09%,-0.021158962268679183
2007-09-10,1641.04,"1,638.11","1,645.89","1,630.83",,0.18%,0.0017870489485121623
2007-09-11,1648.65,"1,641.15","1,651.60","1,641.04",,0.46%,0.0046265840091377275
2007-09-12,1635.69,"1,648.65","1,656.40","1,633.16",,-0.79%,-0.007892037527738944
2007-09-13,1666.49,"1,635.69","1,666.99","1,635.69",,1.88%,0.01865488447445041
2007-09-14,1660.08,"1,666.49","1,669.13","1,652.66",,-0.38%,-0.0038538241692917833
2007-09-17,1648.23,"1,660.06","1,660.97","1,638.82",,-0.71%,-0.007163809122250169
2007-09-18,1669.06,"1,648.23","1,672.47","1,646.89",,1.26%,0.012558608847933698
2007-09-19,1730.74,"1,669.06","1,731.06","1,669.06",,3.70%,0.03628846901334452
2007-09-20,1716.6,"1,730.74","1,730.74","1,704.57",,-0.82%,-0.008203472415347437
2007-09-21,1725.11,"1,716.62","1,727.85","1,711.70",,0.50%,0.004945226264182675
2007-09-24,1736.37,"1,725.11","1,742.27","1,719.20",,0.65%,0.006505910602798602
2007-09-25,1703.72,"1,736.38","1,736.38","1,702.50",,-1.88%,-0.01898263151255292
2007-09-26,1744.91,"1,703.72","1,745.12","1,703.72",,2.42%,0.023888882736663505
2007-09-27,1755.48,"1,745.65","1,760.45","1,744.91",,0.61%,0.00603934540278373
2007-09-28,1759.44,"1,755.50","1,763.33","1,750.47",,0.23%,0.0022532528054457213
2007-10-01,1733.39,"1,759.44","1,759.44","1,724.32",,-1.48%,-0.014916547908721291
2007-10-02,1795.06,"1,733.41","1,796.20","1,733.39",,3.56%,0.034959418872861164
2007-10-03,1778.66,"1,795.06","1,806.90","1,773.80",,-0.91%,-0.009178175753192087
2007-10-04,1777.82,"1,778.64","1,786.12","1,767.29",,-0.05%,-0.00047237719071665434
2007-10-05,1802.45,"1,777.82","1,807.26","1,777.80",,1.39%,0.013758955919651629
2007-10-08,1808.42,"1,802.47","1,821.21","1,798.69",,0.33%,0.00330668533608102
2007-10-09,1827.99,"1,808.30","1,828.43","1,798.66",,1.08%,0.010763466680208753
2007-10-10,1817.97,"1,828.02","1,839.15","1,815.40",,-0.55%,-0.005496508588508261
2007-10-11,1848.82,"1,817.97","1,849.34","1,817.97",,1.70%,0.016827103778333526
2007-10-12,1835.21,"1,848.72","1,848.82","1,821.91",,-0.74%,-0.0073886813717937904
2007-10-15,1839.38,"1,835.21","1,851.76","1,835.21",,0.23%,0.0022696419410426073
2007-10-16,1821.53,"1,839.38","1,839.45","1,820.70",,-0.97%,-0.009751751043341935
2007-10-17,1827.74,"1,821.52","1,829.66","1,809.06",,0.34%,0.0034034236953434157
2007-10-18,1799.93,"1,827.81","1,833.28","1,792.91",,-1.52%,-0.015332455711514332
2007-10-19,1801.42,"1,799.93","1,815.91","1,794.31",,0.08%,0.000827467524687858
2007-10-22,1772.35,"1,801.28","1,801.42","1,762.36",,-1.61%,-0.01626889317271442
2007-10-23,1799.36,"1,772.35","1,801.40","1,772.35",,1.52%,0.015124696512688647
2007-10-24,1792.05,"1,799.36","1,800.92","1,784.51",,-0.41%,-0.0040708301724943835
2007-10-25,1816.9,"1,792.04","1,828.11","1,792.04",,1.39%,0.013771536177052466
2007-10-26,1854.47,"1,816.90","1,855.01","1,816.90",,2.07%,0.02046718882332367
2007-10-29,1872.0,"1,854.47","1,885.10","1,854.47",,0.95%,0.009408437105818835
2007-10-30,1855.63,"1,872.00","1,872.00","1,845.19",,-0.87%,-0.008783117013207244
2007-10-31,1874.73,"1,855.63","1,877.34","1,847.71",,1.03%,0.010240388011185611
2007-11-01,1866.49,"1,875.11","1,910.18","1,849.56",,-0.44%,-0.004404987316445463
2007-11-02,1879.41,"1,866.49","1,885.08","1,845.10",,0.69%,0.0068982360628175345
2007-11-06,1907.63,"1,879.49","1,909.13","1,877.47",,1.50%,0.01490373608593479
