commit_drift_accepted,draw,model,mean_diff,std_diff,skewness_diff,kurtosis_diff,wasserstein,energy_distance,quantile_mse,acf_returns_mae,acf_absolute_mae,acf_squared_mae,tail_index_diff,extreme_events_diff,arch_pvalue_diff,arch_stat_diff,hurst_diff,resid_kurtosis_diff,discriminative_auc_dist,discriminative_auc_raw,discriminative_auc_absz,mean_diff_rank,std_diff_rank,wasserstein_rank,energy_distance_rank,quantile_mse_rank,acf_returns_mae_rank,acf_absolute_mae_rank,acf_squared_mae_rank,tail_index_diff_rank,extreme_events_diff_rank,hurst_diff_rank,resid_kurtosis_diff_rank,discriminative_auc_dist_rank,discriminative_auc_absz_rank,fidelity_rank,temporal_rank,composite_rank,avg_rank
True,1,TimeGAN,0.0026205585,0.0053219227,0.42154053,11.763855,0.0053398838349606615,0.0009191613644361496,0.00013179031339955068,0.0481792972398398,0.06551951890985946,0.05897435716469772,0.7710149,0.617283950617284,0.051132436922390424,74.21544727137253,0.09512557403650401,12.016676984525825,0.3744115049581431,0.8744115049581431,2.3702329249957916,5.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,3.7142857142857144,3.7142857142857144,3.7142857142857144,3.7142857142857144
True,1,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
True,2,GJR-GARCH,0.0002178332,7.758662e-05,0.6882307,10.666428,0.0015708595875074957,0.00010491441935300827,3.846172010078446e-06,0.05286967585081584,0.07142583074164577,0.06347908705938607,1.3213241,0.8230452674897117,0.01746247557919547,71.50417002417507,0.10186219093674254,11.711125526646367,0.13421598364587717,0.6342159836458772,0.6848595331323327,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,2.5,4.0,4.0,2.0,1.0,1.9285714285714286,3.0,2.4642857142857144,2.4642857142857144
True,2,CNN-WGAN-GP,0.00081627956,0.0025063697,0.32578644,10.642147,0.0033699662182432658,0.00042499788105487823,4.604787843725012e-05,0.041779888546006984,0.05171318852459081,0.04768059360445477,1.0412295,0.0,0.42651687421656675,80.31437286596427,0.038796158501626654,10.752998047051115,0.288969085099003,0.788969085099003,1.7707114177658103,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,3.2857142857142856,2.142857142857143,2.7142857142857144,2.7142857142857144
True,2,QuantGAN,0.00017162878,0.0019071763,0.6349697,6.079463,0.0017742533334484643,0.00010734423995018005,3.8223809017948956e-05,0.06256291318204603,0.10399873428279534,0.08257189465337433,0.9386723,1.4403292181069958,6.74327329856052e-17,34.49007707386876,0.00826636887224641,11.195281945775207,0.09282711320703657,0.40717288679296343,0.9082275991823124,1.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,1.0,4.5,1.0,2.0,1.0,3.0,2.5,3.0,2.75,2.75
True,2,GARCH,0.00021917303,2.8008595e-05,0.6772971,10.715002,0.0016326890386434258,0.00011369679123163223,4.191551889090628e-06,0.05279356973464019,0.07164707558113151,0.06332396963087376,1.3414927,0.8230452674897117,0.01931833783942376,71.7538103617994,0.10240177241082005,11.721920877233902,0.14830124254925536,0.6483012425492554,0.7836911867933505,3.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,5.0,2.5,5.0,5.0,3.0,2.0,2.642857142857143,3.4285714285714284,3.0357142857142856,3.0357142857142856
True,2,TimeGAN,0.0015339418,0.0048414143,0.4200988,11.370634,0.004827362276837788,0.0007372554391622543,0.00010436460937547596,0.06339368706932874,0.05828331533120945,0.051511076457099986,1.1820862,1.4403292181069958,0.005332802737700665,68.63174542518352,0.025891704123699566,11.531360909886107,0.3534394580113801,0.8534394580113801,2.2230789326820277,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,4.5,2.0,3.0,5.0,5.0,4.642857142857143,3.4285714285714284,4.035714285714286,4.035714285714286
True,2,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
True,3,GARCH,0.0004518408,0.00042473897,0.54454535,10.232286,0.0014385935590142589,0.00011000409722328186,3.5811613778001904e-06,0.04704904558151611,0.06351680821273475,0.05339715999201872,1.2852647,0.617283950617284,2.8896405089421116e-05,56.71563295297793,0.01453013405558945,11.517488034112048,0.11174161076302025,0.6117416107630202,0.527164211218558,2.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,1.5,2.0,3.0,1.0,1.0,1.6428571428571428,2.5714285714285716,2.107142857142857,2.107142857142857
True,3,GJR-GARCH,0.00045453498,0.00037910044,0.5528145,10.186265,0.0014460399932098662,0.00011161994189023972,3.583872379932151e-06,0.047065625360846755,0.06332809714018367,0.053470886951545255,1.2194581,0.617283950617284,2.4846588728034607e-05,56.38098297866809,0.01368485559518473,11.505141816791518,0.11233447231631755,0.6123344723163175,0.531324126780377,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,1.5,1.0,2.0,2.0,2.0,1.9285714285714286,2.7142857142857144,2.3214285714285716,2.3214285714285716
True,3,CNN-WGAN-GP,0.00035381498,0.0030207187,0.04558888,10.167183,0.003378283092135665,0.0004236726090312004,2.9758300588620813e-05,0.04513813199926517,0.050636283399071544,0.04562432192848064,1.6297326,1.234567901234568,0.00014760789086640523,60.357752425359294,0.03709062162991272,11.675378060748928,0.3472094916888683,0.8472094916888683,2.1793652971620854,1.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,2.857142857142857,3.428571428571429,3.4285714285714284
True,3,TimeGAN,0.0017955299,0.0024794675,0.17341718,10.8766165,0.0033187014829335402,0.0004078792408108711,5.4761254945980396e-05,0.05165348274182179,0.054075529486872255,0.04850806587492116,1.1411476,0.8230452674897117,0.00028876039371710584,61.873528264393215,0.04938786415649088,10.710209968086954,0.19092921823455178,0.6909292182345518,1.0827977462183294,5.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,3.7142857142857144,3.142857142857143,3.428571428571429,3.4285714285714284
True,3,QuantGAN,0.0008888667,0.0008490095,0.6346519,11.578047,0.0024765359119784127,0.00025653839111328125,1.2478225229549082e-05,0.045569447150774066,0.06090919249458238,0.06117912951274775,2.327949,2.2633744855967075,0.0625277039817555,74.73980390697564,0.06996034643760551,12.05040352479837,0.12890655173516552,0.6289065517351655,0.6476049864224844,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.7142857142857144,3.7142857142857144,3.7142857142857144,3.7142857142857144
True,3,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
True,4,CNN-WGAN-GP,0.0005463973,0.0010671923,0.79211557,5.863366,0.0014503352523476051,6.991904228925705e-05,1.73007155912813e-05,0.04838315035696723,0.0571361960307695,0.05082259385962971,0.29774833,0.4115226337448554,0.015008442134591822,71.13154698252549,0.04602425105553587,7.677409570559536,0.05918701706998475,0.44081298293001525,0.6721860501169237,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.8571428571428572,1.4285714285714286,1.4285714285714286
True,4,TimeGAN,0.000688468,0.0040859645,0.55452263,10.793517,0.004329208332140377,0.0006564799696207047,8.316385978112541e-05,0.046452502484753494,0.059686356257006995,0.04350132441326423,0.8116331,0.4115226337448563,0.1888758192242645,77.77197487664877,0.043530936115104946,10.71622410629475,0.3931144419598379,0.8931144419598379,2.5014653151758544,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,2.0,3.142857142857143,2.571428571428571,2.5714285714285716
True,4,QuantGAN,0.00094068627,0.007642315,0.31262663,9.906918,0.006058063590680157,0.0009834207594394684,0.00018762167640502215,0.05636334914030158,0.10402914442354813,0.07958230035030284,1.376061,2.05761316872428,2.1532040299673763e-07,46.01661063332541,0.002233157701613253,10.805226731652231,0.2400818690144968,0.7400818690144968,1.4276858162018626,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,2.0,2.0,3.0,2.7142857142857144,2.857142857142857,2.857142857142857
True,4,GARCH,0.001608484,0.016896829,0.36696976,10.332707,0.012479553127463667,0.0029664523899555206,0.0008901859964026293,0.05691109296385548,0.11478514414513484,0.0945889958681073,1.6625891,2.674897119341564,5.581082487496818e-05,58.17928537445332,0.005494788986834642,9.618788525144769,0.38545594989458876,0.8854559498945888,2.4477281818685763,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.5714285714285716,3.7857142857142856,3.7857142857142856
True,4,GJR-GARCH,0.0016195029,0.017195225,0.37575516,10.303903,0.012649846390965199,0.00301157683134079,0.000927075990934664,0.056925942378438774,0.1172868486889638,0.09599317881395109,1.7129936,2.8806584362139915,3.106041275520596e-05,56.87582546972256,0.004092294102789218,9.621549499751733,0.3844168431721291,0.8844168431721291,2.4404371099461186,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,5.0,3.7142857142857144,4.357142857142858,4.357142857142857
True,4,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
True,5,GJR-GARCH,0.0012570813,0.0029327944,1.5847368,8.445738,0.0030053323564282245,0.00031738635152578354,6.806143935633184e-05,0.0643730705451162,0.08121059767203405,0.06330047977971845,0.49967408,0.617283950617284,6.742907975200091e-17,20.271320175744606,0.03112786363252018,11.21105779717625,0.10537093207184212,0.6053709320718421,0.48246324304245053,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.5714285714285716,1.8571428571428572,2.2142857142857144,2.2142857142857144
True,5,GARCH,0.0012910203,0.0032543158,1.598222,8.382437,0.00320196657880861,0.0003543766215443611,7.513762141188866e-05,0.06448316936046466,0.08357115580933168,0.064421809585765,0.46593952,0.617283950617284,6.743107334991286e-17,21.89186451460168,0.031547429081774325,11.2255627853242,0.11587589759485184,0.6158758975948518,0.5561731493645858,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.142857142857143,2.857142857142857,3.0,3.0
True,5,CNN-WGAN-GP,0.0002695697,0.0025181938,0.12848103,10.837797,0.002877653439184172,0.00028313323855400085,2.81062366462783e-05,0.05693725931676454,0.084940114247147,0.069642501140479,2.368956,1.8518518518518512,8.397409501156853e-06,53.98763896560446,0.06822322386549773,11.905018292683376,0.22001805644730787,0.7200180564473079,1.2869046073960801,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,2.4285714285714284,3.5714285714285716,3.0,3.0
True,5,QuantGAN,0.0003021945,0.0042264303,0.72123146,5.5793257,0.002383017483923586,0.00016318261623382568,0.00010321694926415557,0.0743843284410832,0.20682557996595277,0.1445196947979275,1.106586,1.4403292181069958,6.743000748202777e-17,20.873319189587036,0.005976119907779909,10.124936255979692,0.24894847024499211,0.2510515297550079,2.0036800856227766,2.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,4.0,4.0,3.142857142857143,3.5714285714285716,3.357142857142857,3.357142857142857
True,5,TimeGAN,0.0005843517,0.0034756018,0.4537963,11.027202,0.0038567252735870203,0.00048811174929142,9.281536386499706e-05,0.062078311166405914,0.0630049350403715,0.051717051536543296,1.0309622,0.617283950617284,0.07647469731852767,75.2713731674105,0.06620447353560277,11.40455960492227,0.35662984037018164,0.8566298403701816,2.245464801943946,3.0,4.0,5.0,5.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0,3.7142857142857144,3.142857142857143,3.428571428571429,3.4285714285714284
True,5,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
True,6,GJR-GARCH,0.0006471724,7.7279285e-05,0.36965132,9.406874,0.00130132047931526,7.691793143749237e-05,5.56696497832059e-06,0.04947604413944646,0.06721148840617389,0.0664562183257658,0.87827253,0.8230452674897117,0.28135522539211355,78.96378189461066,0.05176846705252547,9.757777845850967,0.00660511730540736,0.5066051173054074,0.21054416743570573,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.5,4.0,1.0,1.0,3.0,1.5,2.4285714285714284,1.9642857142857142,1.9642857142857142
True,6,GARCH,0.00064745144,7.994473e-05,0.37018326,9.391523,0.0013027306045391132,7.72746279835701e-05,5.614729703285716e-06,0.04955054367645061,0.0678270766051719,0.06713238189811818,0.8766146,0.8230452674897117,0.3014770441003781,79.17892848924077,0.050858064067904496,9.763154323422693,0.008435362100648769,0.5084353621006488,0.19770193848137704,3.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,1.5,3.0,2.0,2.0,2.0,2.0714285714285716,2.857142857142857,2.4642857142857144,2.4642857142857144
True,6,QuantGAN,0.00054442196,0.0015748655,0.011487961,10.536245,0.002083264977582565,0.000132107175886631,3.783702515255349e-05,0.0511965817953751,0.060386641623917964,0.04553296424564905,1.7134719,1.8518518518518512,6.368180014387549e-07,48.36080193249314,0.0012405854993876586,10.093711697385839,0.010065854372538374,0.5100658543725384,0.18626130763335544,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,2.5,2.5
True,6,CNN-WGAN-GP,0.0014380984,0.0029602516,0.2290188,11.439128,0.0036131250702939005,0.0004875464364886284,4.3270446240173005e-05,0.05337393298817915,0.054552922206930816,0.05910425517824478,2.852059,2.2633744855967075,9.471548495240299e-05,59.361448136644825,0.002472032648517919,11.9918778364631,0.32549378479371605,0.825493784793716,2.0269932862826034,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,5.0,5.0,2.0,5.0,4.0,4.0,4.285714285714286,3.142857142857143,3.7142857142857144,3.7142857142857144
True,6,TimeGAN,0.0018057213,0.0041220747,0.42552307,11.391382,0.004500445457885948,0.000712759792804718,8.403375709835408e-05,0.056338627545483175,0.08481712183536728,0.061986000920296644,0.7994933,1.0288065843621403,0.0391406828963465,73.52814173986177,0.12577744491455833,11.632406903191645,0.38052609697837414,0.8805260969783741,2.413137016781918,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,5.0,4.0,5.0,5.0,4.142857142857143,4.571428571428571,4.357142857142858,4.357142857142857
True,6,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
True,7,TimeGAN,0.0017088412,0.0018982934,0.5225748,10.641193,0.002913012094736046,0.0002879370003938675,5.675768626038439e-05,0.05491265697986819,0.06724838336231187,0.059874664391390976,0.94102454,0.617283950617284,0.0003216932856486736,62.11857864904645,0.025584971717161564,10.581456360612975,0.09521504146340853,0.5952150414634085,0.4112026811942648,5.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.2857142857142856,2.2857142857142856,2.2857142857142856,2.2857142857142856
True,7,CNN-WGAN-GP,0.00039476578,0.00034365524,0.37788644,11.662281,0.0015599746182267354,0.00011245720088481903,2.9650608975262155e-06,0.05682008281219168,0.06131102947518229,0.0666974954365287,1.8720841,1.4403292181069958,0.04374690670044778,73.81306748970854,0.06503874478878002,11.940937939577763,0.08454796151565913,0.5845479615156591,0.3363552709902885,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,2.5,2.5
True,7,QuantGAN,0.0010156974,0.011885899,0.572124,8.516289,0.00750076563250938,0.0011234469711780548,0.0006035461421250779,0.07303695021095337,0.12912607450271024,0.08374154401244596,0.92433834,2.469135802469135,4.2403069892562373e-05,57.567395281285044,0.003772284056718256,10.25484830243888,0.029038162079984664,0.5290381620799847,0.05313883133702859,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,3.142857142857143,2.7142857142857144,2.928571428571429,2.9285714285714284
True,7,GJR-GARCH,0.000461023,0.025837507,0.6929922,10.2077465,0.019423756210733764,0.0060350969433784485,0.001936415576135205,0.052206412446830656,0.06830778494942934,0.06171976888552308,1.1187718,1.0288065843621395,0.5074745798706355,80.93081798347933,0.09010584114230791,10.94079265460445,0.49391837206613487,0.9939183720661349,3.2087735142140392,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,2.5,5.0,3.0,4.0,4.0,3.357142857142857,3.2857142857142856,3.321428571428571,3.3214285714285716
True,7,GARCH,0.0005075647,0.03170642,0.6807936,10.228001,0.023611962616029103,0.00783810019493103,0.002846138004999598,0.05216679115270381,0.06862272154539824,0.061877833225298676,1.2109444,1.0288065843621395,0.479190448013926,80.72277932659208,0.08965934814973753,10.956112206878966,0.4972251127297953,0.9972251127297953,3.231975831633942,3.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,2.5,4.0,4.0,5.0,5.0,4.214285714285714,3.7142857142857144,3.9642857142857144,3.9642857142857144
True,7,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
True,8,GARCH,0.00052254344,0.0004907474,0.75694436,10.903412,0.0016739582207384689,0.00013287551701068878,4.6225281211418205e-06,0.05150942787309759,0.04968438762589358,0.06356760816823226,2.0924582,1.234567901234568,1.194132540010966e-06,49.72525051835849,0.007175797950229934,11.838976499993386,0.12143354415588559,0.6214335441558856,0.5951693370710609,3.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,5.0,4.5,1.0,4.0,1.0,1.0,2.5,2.142857142857143,2.321428571428571,2.3214285714285716
True,8,GJR-GARCH,0.0005211825,0.00044394284,0.7606281,10.880873,0.0016859302825823139,0.0001350855454802513,4.646695299254529e-06,0.051603238836542005,0.049782542377943176,0.06416586343199014,1.9403358,1.234567901234568,8.987184971036829e-07,49.10792612601402,0.009453178193872924,11.832361283366811,0.12299860025633258,0.6229986002563326,0.6061508237118455,2.0,1.0,2.0,2.0,2.0,4.0,2.0,5.0,4.0,4.5,2.0,3.0,2.0,2.0,2.5,2.857142857142857,2.678571428571429,2.6785714285714284
True,8,CNN-WGAN-GP,0.00014183455,0.0037333276,0.29360026,11.184925,0.0040553178954735244,0.0006106998771429062,5.354799605394483e-05,0.05006004436188959,0.06671797023387625,0.060495394669706,1.2884464,0.0,0.0007876246818773684,64.16341140387476,0.04438257397138767,12.79423608236069,0.34760899673557155,0.8476089967355716,2.1821684933746974,1.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,4.0,5.0,3.0,3.0,2.4285714285714284,3.2857142857142856,2.8571428571428568,2.857142857142857
True,8,TimeGAN,0.0011970557,0.004575113,0.7537509,10.393785,0.004416590838503713,0.000608125701546669,0.00011921118407605597,0.05712471977123641,0.06124086923664436,0.048888015142874795,0.24960852,0.2057613168724286,0.019063814625678018,71.72097588927984,0.04233579351579986,10.410077428963975,0.36136879678624756,0.8613687967862476,2.2787165087418204,5.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,3.2857142857142856,3.0,3.142857142857143,3.142857142857143
True,8,QuantGAN,0.0009812017,0.010981034,0.35310283,11.260987,0.009124120167725704,0.002233736217021942,0.0003584347395725877,0.04821571803753613,0.06712562965927646,0.06327342417323961,1.6991487,1.0288065843621395,1.3321677750394428e-06,49.96308485795204,0.059926563430558355,11.468725547144714,0.4392653928753294,0.9392653928753294,2.825291439231873,4.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0,2.0,5.0,5.0,4.285714285714286,3.7142857142857144,4.0,4.0
True,8,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
